SubscriberKey,EmailAddress,Status,Country,Source,DateCreated
L3169,lead3169@example.com,Active,JP,event,2023-09-09 18:37:00+0000
L3170,lead3170@example.com,Active,GB,ads,2023-01-25 18:19:00+0000
L3171,lead3171@example.com,Active,IN,organic,2023-06-08 02:48:00+0000
L3172,lead3172@example.com,Unsubscribed,SE,webform,2023-06-11 20:36:00+0000
L3173,lead3173@example.com,Active,NG,referral,2023-05-18 03:37:00+0000
L3174,lead3174@example.com,Active,US,referral,2023-04-09 01:31:00+0000
L3175,lead3175@example.com,Active,SE,event,2024-01-10 11:28:00+0000
L3176,lead3176@example.com,Active,JP,referral,2023-07-08 16:54:00+0000
L3177,lead3177@example.com,Active,IN,ads,2023-03-14 01:20:00+0000
L3178,lead3178@example.com,Active,BR,ads,2023-08-22 13:42:00+0000
L3179,lead3179@example.com,Active,GB,organic,2023-10-19 07:55:00+0000
L3180,lead3180@example.com,Active,US,ads,2023-07-09 11:48:00+0000
L3181,lead3181@example.com,Active,JP,event,2024-01-02 19:47:00+0000
L3182,lead3182@example.com,Active,NG,referral,2023-01-06 15:34:00+0000
L3183,lead3183@example.com,Active,BR,referral,2023-01-22 04:42:00+0000
L3184,lead3184@example.com,Active,DE,webform,2023-06-23 14:50:00+0000
L3185,lead3185@example.com,Active,GB,webform,2023-11-30 05:29:00+0000
L3186,lead3186@example.com,Active,GB,referral,2023-07-28 12:57:00+0000
L3187,lead3187@example.com,Active,DE,organic,2023-05-18 21:49:00+0000
L3188,lead3188@example.com,Active,US,event,2023-01-26 10:15:00+0000
L3189,lead3189@example.com,Active,GB,event,2023-11-14 09:58:00+0000
L3190,lead3190@example.com,Active,GB,webform,2024-01-22 04:42:00+0000
L3191,lead3191@example.com,Active,IN,organic,2023-03-06 17:28:00+0000
L3192,lead3192@example.com,Active,GB,webform,2023-08-25 07:45:00+0000
L3193,lead3193@example.com,Active,US,referral,2023-11-28 07:49:00+0000
L3194,lead3194@example.com,Active,NG,referral,2024-01-17 08:05:00+0000
L3195,lead3195@example.com,Active,SE,ads,2023-01-23 08:17:00+0000
L3196,lead3196@example.com,Active,IN,event,2023-12-24 11:36:00+0000
L3197,lead3197@example.com,Active,US,organic,2023-07-26 08:18:00+0000
L3198,lead3198@example.com,Active,IN,event,2023-01-30 10:37:00+0000
L3199,lead3199@example.com,Active,US,webform,2023-04-15 12:56:00+0000
L3200,lead3200@example.com,Active,NG,referral,2023-07-13 12:10:00+0000
L3201,lead3201@example.com,Active,NG,referral,2023-03-12 12:34:00+0000
L3202,lead3202@example.com,Active,GB,event,2023-09-21 18:49:00+0000
L3203,lead3203@example.com,Active,IN,organic,2023-04-20 04:23:00+0000
L3204,lead3204@example.com,Unsubscribed,SE,ads,2023-09-28 15:05:00+0000
L3205,lead3205@example.com,Active,NG,ads,2023-09-27 12:17:00+0000
L3206,lead3206@example.com,Unsubscribed,SE,organic,2023-11-10 00:20:00+0000
L3207,lead3207@example.com,Active,SE,event,2023-11-10 13:33:00+0000
L3208,lead3208@example.com,Active,US,referral,2023-10-27 18:27:00+0000
L3209,lead3209@example.com,Active,JP,ads,2023-01-18 23:12:00+0000
L3210,lead3210@example.com,Active,DE,webform,2024-01-11 07:22:00+0000
L3211,lead3211@example.com,Unsubscribed,DE,event,2023-11-06 11:09:00+0000
L3212,lead3212@example.com,Active,DE,event,2023-07-28 00:05:00+0000
L3213,lead3213@example.com,Unsubscribed,IN,ads,2023-12-28 00:32:00+0000
L3214,lead3214@example.com,Active,US,referral,2023-04-16 23:47:00+0000
L3215,lead3215@example.com,Active,SE,referral,2023-12-20 01:49:00+0000
L3216,lead3216@example.com,Unsubscribed,SE,event,2023-06-21 05:59:00+0000
L3217,lead3217@example.com,Active,NG,ads,2023-05-09 07:53:00+0000
L3218,lead3218@example.com,Active,NG,ads,2024-01-15 20:16:00+0000
L3219,lead3219@example.com,Active,BR,organic,2023-02-27 22:08:00+0000
L3220,lead3220@example.com,Unsubscribed,US,webform,2023-05-01 06:21:00+0000
L3221,lead3221@example.com,Active,SE,ads,2023-10-16 10:54:00+0000
L3222,lead3222@example.com,Active,DE,event,2023-11-17 08:39:00+0000
L3223,lead3223@example.com,Active,GB,ads,2023-03-06 12:43:00+0000
L3224,lead3224@example.com,Active,BR,referral,2023-01-19 17:39:00+0000
L3225,lead3225@example.com,Active,GB,ads,2023-10-04 06:37:00+0000
L3226,lead3226@example.com,Unsubscribed,JP,event,2023-12-29 22:46:00+0000
L3227,lead3227@example.com,Active,JP,event,2023-11-05 07:12:00+0000
L3228,lead3228@example.com,Active,BR,referral,2023-09-26 14:51:00+0000
L3229,lead3229@example.com,Active,IN,ads,2023-11-07 07:40:00+0000
L3230,lead3230@example.com,Active,SE,webform,2023-10-26 00:00:00+0000
L3231,lead3231@example.com,Unsubscribed,NG,webform,2023-09-10 02:18:00+0000
L3232,lead3232@example.com,Active,IN,referral,2023-06-13 01:58:00+0000
L3233,lead3233@example.com,Active,JP,referral,2023-11-23 22:59:00+0000
L3234,lead3234@example.com,Active,BR,ads,2023-05-11 03:50:00+0000
L3235,lead3235@example.com,Active,GB,referral,2023-06-07 21:33:00+0000
L3236,lead3236@example.com,Active,NG,event,2023-09-09 17:14:00+0000
L3237,lead3237@example.com,Active,US,event,2023-03-09 02:42:00+0000
L3238,lead3238@example.com,Unsubscribed,US,referral,2023-03-15 22:39:00+0000
L3239,lead3239@example.com,Active,IN,organic,2023-01-15 10:50:00+0000
L3240,lead3240@example.com,Active,DE,ads,2023-04-11 05:42:00+0000
L3241,lead3241@example.com,Active,IN,ads,2023-09-27 08:05:00+0000
L3242,lead3242@example.com,Active,BR,ads,2023-07-07 01:47:00+0000
L3243,lead3243@example.com,Active,GB,organic,2023-07-03 06:58:00+0000
L3244,lead3244@example.com,Unsubscribed,IN,referral,2023-07-28 21:32:00+0000
L3245,lead3245@example.com,Active,NG,referral,2024-01-19 09:22:00+0000
L3246,lead3246@example.com,Active,IN,organic,2023-12-08 19:00:00+0000
L3247,lead3247@example.com,Unsubscribed,BR,webform,2023-12-31 18:44:00+0000
L3248,lead3248@example.com,Active,US,event,2024-01-02 04:42:00+0000
L3249,lead3249@example.com,Unsubscribed,BR,event,2023-07-15 04:27:00+0000
L3250,lead3250@example.com,Active,DE,event,2024-01-13 12:15:00+0000
L3251,lead3251@example.com,Active,IN,referral,2023-05-07 07:27:00+0000
L3252,lead3252@example.com,Active,DE,webform,2023-10-25 04:53:00+0000
L3253,lead3253@example.com,Active,NG,event,2023-02-23 02:20:00+0000
L3254,lead3254@example.com,Active,US,ads,2023-08-14 22:26:00+0000
L3255,lead3255@example.com,Active,SE,referral,2024-02-01 10:09:00+0000
L3256,lead3256@example.com,Active,IN,organic,2023-05-13 00:16:00+0000
L3257,lead3257@example.com,Active,SE,event,2023-11-16 01:23:00+0000
L3258,lead3258@example.com,Unsubscribed,JP,webform,2023-11-11 00:24:00+0000
L3259,lead3259@example.com,Active,SE,organic,2023-09-08 13:53:00+0000
L3260,lead3260@example.com,Active,IN,referral,2023-12-03 03:14:00+0000
L3261,lead3261@example.com,Unsubscribed,SE,event,2023-09-28 01:16:00+0000
L3262,lead3262@example.com,Active,DE,webform,2023-02-23 09:05:00+0000
L3263,lead3263@example.com,Unsubscribed,IN,referral,2023-12-26 16:16:00+0000
L3264,lead3264@example.com,Active,JP,referral,2023-12-23 14:52:00+0000
L3265,lead3265@example.com,Active,NG,event,2023-07-31 20:50:00+0000
L3266,lead3266@example.com,Active,US,webform,2023-07-26 23:47:00+0000
L3267,lead3267@example.com,Unsubscribed,BR,ads,2023-05-17 03:51:00+0000
L3268,lead3268@example.com,Active,SE,referral,2023-09-19 21:04:00+0000
L3269,lead3269@example.com,Active,US,event,2023-10-29 03:11:00+0000
L3270,lead3270@example.com,Active,SE,referral,2023-05-19 19:30:00+0000
L3271,lead3271@example.com,Active,DE,organic,2023-01-31 10:46:00+0000
L3272,lead3272@example.com,Active,DE,ads,2023-12-03 08:43:00+0000
L3273,lead3273@example.com,Active,US,event,2023-05-12 12:36:00+0000
L3274,lead3274@example.com,Active,US,organic,2023-04-08 10:39:00+0000
L3275,lead3275@example.com,Active,SE,organic,2023-08-28 00:22:00+0000
L3276,lead3276@example.com,Active,JP,event,2023-09-19 22:14:00+0000
L3277,lead3277@example.com,Active,NG,referral,2023-02-10 18:45:00+0000
L3278,lead3278@example.com,Active,IN,event,2023-03-27 06:41:00+0000
L3279,lead3279@example.com,Active,US,referral,2024-01-17 09:29:00+0000
L3280,lead3280@example.com,Active,IN,ads,2023-05-12 22:51:00+0000
L3281,lead3281@example.com,Active,NG,organic,2023-03-10 16:11:00+0000
L3282,lead3282@example.com,Active,NG,ads,2023-07-13 22:31:00+0000
L3283,lead3283@example.com,Active,SE,ads,2023-07-26 05:36:00+0000
L3284,lead3284@example.com,Active,IN,organic,2023-11-26 09:21:00+0000
L3285,lead3285@example.com,Active,DE,webform,2023-09-19 15:48:00+0000
L3286,lead3286@example.com,Active,DE,referral,2023-02-22 04:51:00+0000
L3287,lead3287@example.com,Active,NG,referral,2023-12-21 05:20:00+0000
L3288,lead3288@example.com,Active,GB,webform,2023-08-06 13:18:00+0000
L3289,lead3289@example.com,Active,NG,organic,2023-03-20 03:17:00+0000
L3290,lead3290@example.com,Active,BR,referral,2023-02-24 15:52:00+0000
L3291,lead3291@example.com,Active,IN,ads,2023-02-02 10:05:00+0000
L3292,lead3292@example.com,Active,BR,organic,2023-05-15 04:30:00+0000
L3293,lead3293@example.com,Active,BR,ads,2023-04-23 23:38:00+0000
L3294,lead3294@example.com,Active,IN,event,2024-02-01 06:32:00+0000
L3295,lead3295@example.com,Active,GB,ads,2023-11-02 07:09:00+0000
L3296,lead3296@example.com,Active,DE,webform,2023-10-14 06:01:00+0000
L3297,lead3297@example.com,Active,DE,organic,2023-10-21 08:10:00+0000
L3298,lead3298@example.com,Active,DE,organic,2023-04-18 10:00:00+0000
L3299,lead3299@example.com,Active,US,referral,2023-11-16 02:29:00+0000
L3300,lead3300@example.com,Active,IN,ads,2023-12-21 01:59:00+0000
L3301,lead3301@example.com,Active,IN,ads,2023-12-06 06:13:00+0000
L3302,lead3302@example.com,Active,GB,webform,2023-07-24 07:00:00+0000
L3303,lead3303@example.com,Active,IN,webform,2023-05-06 19:48:00+0000
L3304,lead3304@example.com,Active,NG,webform,2023-03-20 01:21:00+0000
L3305,lead3305@example.com,Active,IN,ads,2023-02-22 07:45:00+0000
L3306,lead3306@example.com,Active,DE,ads,2023-06-17 14:39:00+0000
L3307,lead3307@example.com,Active,GB,event,2023-07-04 17:01:00+0000
L3308,lead3308@example.com,Active,US,ads,2023-06-30 13:41:00+0000
L3309,lead3309@example.com,Active,IN,ads,2023-11-27 01:26:00+0000
L3310,lead3310@example.com,Active,BR,ads,2023-11-06 22:20:00+0000
L3311,lead3311@example.com,Active,SE,ads,2023-07-01 11:47:00+0000
L3312,lead3312@example.com,Unsubscribed,BR,referral,2023-02-25 13:10:00+0000
L3313,lead3313@example.com,Active,DE,organic,2023-10-29 12:15:00+0000
L3314,lead3314@example.com,Active,NG,referral,2023-05-26 17:29:00+0000
L3315,lead3315@example.com,Active,IN,referral,2023-07-27 18:13:00+0000
L3316,lead3316@example.com,Unsubscribed,GB,referral,2024-01-28 03:46:00+0000
L3317,lead3317@example.com,Active,DE,webform,2023-08-14 20:48:00+0000
L3318,lead3318@example.com,Active,JP,webform,2023-07-28 22:24:00+0000
L3319,lead3319@example.com,Active,JP,event,2023-06-22 15:43:00+0000
L3320,lead3320@example.com,Active,SE,ads,2023-03-08 22:16:00+0000
L3321,lead3321@example.com,Active,GB,ads,2023-01-20 03:37:00+0000
L3322,lead3322@example.com,Active,NG,webform,2023-07-28 10:13:00+0000
L3323,lead3323@example.com,Active,US,referral,2023-04-14 08:34:00+0000
L3324,lead3324@example.com,Active,US,ads,2023-02-13 04:43:00+0000
L3325,lead3325@example.com,Unsubscribed,SE,event,2023-05-26 03:01:00+0000
L3326,lead3326@example.com,Active,IN,webform,2023-03-23 19:13:00+0000
L3327,lead3327@example.com,Active,DE,ads,2023-01-08 05:58:00+0000
L3328,lead3328@example.com,Active,GB,webform,2023-12-02 13:36:00+0000
L3329,lead3329@example.com,Active,US,webform,2023-08-02 13:20:00+0000
L3330,lead3330@example.com,Active,BR,referral,2023-07-09 05:51:00+0000
L3331,lead3331@example.com,Active,SE,organic,2023-06-13 12:47:00+0000
L3332,lead3332@example.com,Active,NG,webform,2023-09-20 07:50:00+0000
L3333,lead3333@example.com,Active,GB,webform,2023-11-08 16:03:00+0000
L3334,lead3334@example.com,Unsubscribed,DE,ads,2023-06-24 05:53:00+0000
L3335,lead3335@example.com,Unsubscribed,BR,webform,2023-05-09 03:22:00+0000
L3336,lead3336@example.com,Active,JP,referral,2023-04-24 04:09:00+0000
L3337,lead3337@example.com,Active,DE,event,2023-03-17 02:55:00+0000
L3338,lead3338@example.com,Active,IN,ads,2023-10-08 10:47:00+0000
L3339,lead3339@example.com,Active,JP,event,2023-08-11 20:41:00+0000
L3340,lead3340@example.com,Unsubscribed,BR,event,2024-01-10 06:36:00+0000
L3341,lead3341@example.com,Active,IN,webform,2023-07-23 03:42:00+0000
L3342,lead3342@example.com,Active,US,organic,2023-09-07 23:00:00+0000
L3343,lead3343@example.com,Active,US,organic,2023-05-21 07:23:00+0000
L3344,lead3344@example.com,Unsubscribed,JP,referral,2023-07-12 00:31:00+0000
L3345,lead3345@example.com,Active,IN,organic,2024-01-05 17:56:00+0000
L3346,lead3346@example.com,Active,DE,webform,2023-03-20 12:35:00+0000
L3347,lead3347@example.com,Active,GB,webform,2023-02-23 15:38:00+0000
L3348,lead3348@example.com,Active,US,organic,2023-12-21 02:53:00+0000
L3349,lead3349@example.com,Active,GB,organic,2023-08-20 18:39:00+0000
L3350,lead3350@example.com,Unsubscribed,SE,event,2023-10-02 06:34:00+0000
L3351,lead3351@example.com,Active,IN,event,2023-05-09 22:47:00+0000
L3352,lead3352@example.com,Active,NG,event,2023-05-28 00:30:00+0000
L3353,lead3353@example.com,Active,NG,ads,2023-10-17 02:08:00+0000
L3354,lead3354@example.com,Active,NG,referral,2023-01-05 07:48:00+0000
L3355,lead3355@example.com,Active,BR,referral,2023-12-20 12:13:00+0000
L3356,lead3356@example.com,Active,NG,event,2023-12-29 21:43:00+0000
L3357,lead3357@example.com,Active,NG,webform,2023-09-08 08:03:00+0000
L3358,lead3358@example.com,Active,NG,webform,2023-03-29 15:54:00+0000
L3359,lead3359@example.com,Active,BR,event,2023-04-16 02:13:00+0000
L3360,lead3360@example.com,Active,BR,webform,2023-04-14 19:42:00+0000
L3361,lead3361@example.com,Unsubscribed,SE,event,2023-02-11 14:14:00+0000
L3362,lead3362@example.com,Active,US,referral,2023-10-31 17:51:00+0000
L3363,lead3363@example.com,Active,IN,ads,2023-02-01 07:45:00+0000
L3364,lead3364@example.com,Active,DE,referral,2023-06-14 01:06:00+0000
L3365,lead3365@example.com,Active,NG,referral,2023-02-12 09:26:00+0000
L3366,lead3366@example.com,Unsubscribed,GB,webform,2023-06-07 04:18:00+0000
L3367,lead3367@example.com,Active,GB,referral,2023-07-23 18:35:00+0000
L3368,lead3368@example.com,Unsubscribed,IN,ads,2023-01-02 14:08:00+0000
L3369,lead3369@example.com,Active,IN,webform,2023-08-28 07:24:00+0000
L3370,lead3370@example.com,Active,IN,event,2023-01-25 20:16:00+0000
L3371,lead3371@example.com,Unsubscribed,US,referral,2023-05-17 15:24:00+0000
L3372,lead3372@example.com,Active,BR,referral,2023-03-20 05:48:00+0000
L3373,lead3373@example.com,Active,NG,webform,2023-11-20 22:39:00+0000
L3374,lead3374@example.com,Active,IN,referral,2023-02-25 01:04:00+0000
L3375,lead3375@example.com,Active,US,referral,2023-07-13 09:02:00+0000
L3376,lead3376@example.com,Active,GB,referral,2024-01-10 12:45:00+0000
L3377,lead3377@example.com,Unsubscribed,JP,ads,2023-11-23 13:26:00+0000
L3378,lead3378@example.com,Active,DE,organic,2023-03-15 22:43:00+0000
L3379,lead3379@example.com,Active,DE,ads,2023-01-13 22:34:00+0000
L3380,lead3380@example.com,Active,DE,event,2023-08-24 16:49:00+0000
L3381,lead3381@example.com,Active,GB,referral,2023-08-03 19:26:00+0000
L3382,lead3382@example.com,Active,BR,webform,2023-09-29 11:18:00+0000
L3383,lead3383@example.com,Active,US,referral,2023-09-15 10:48:00+0000
L3384,lead3384@example.com,Active,SE,organic,2023-06-24 07:45:00+0000
L3385,lead3385@example.com,Unsubscribed,NG,ads,2023-05-12 05:25:00+0000
L3386,lead3386@example.com,Unsubscribed,GB,event,2023-10-01 05:02:00+0000
L3387,lead3387@example.com,Active,JP,organic,2023-02-28 19:49:00+0000
L3388,lead3388@example.com,Unsubscribed,US,referral,2024-01-04 20:53:00+0000
L3389,lead3389@example.com,Active,JP,webform,2023-04-12 22:47:00+0000
L3390,lead3390@example.com,Unsubscribed,BR,webform,2023-05-10 14:23:00+0000
L3391,lead3391@example.com,Unsubscribed,JP,event,2023-07-12 15:52:00+0000
L3392,lead3392@example.com,Unsubscribed,NG,organic,2023-03-13 21:55:00+0000
L3393,lead3393@example.com,Active,DE,referral,2023-06-25 21:50:00+0000
L3394,lead3394@example.com,Active,JP,organic,2023-10-15 12:39:00+0000
L3395,lead3395@example.com,Active,JP,event,2024-01-30 01:12:00+0000
L3396,lead3396@example.com,Active,NG,referral,2023-06-17 21:45:00+0000
L3397,lead3397@example.com,Active,SE,referral,2023-06-04 20:02:00+0000
L3398,lead3398@example.com,Active,GB,event,2023-11-08 19:17:00+0000
L3399,lead3399@example.com,Active,JP,referral,2023-06-30 11:35:00+0000
L3400,lead3400@example.com,Active,GB,webform,2023-02-17 06:15:00+0000
L3401,lead3401@example.com,Active,NG,referral,2023-04-28 02:47:00+0000
L3402,lead3402@example.com,Active,SE,organic,2023-03-14 07:35:00+0000
L3403,lead3403@example.com,Active,GB,ads,2023-11-02 07:37:00+0000
L3404,lead3404@example.com,Active,BR,ads,2024-01-05 12:27:00+0000
L3405,lead3405@example.com,Active,JP,webform,2023-09-30 20:21:00+0000
L3406,lead3406@example.com,Active,US,webform,2023-03-05 07:13:00+0000
L3407,lead3407@example.com,Active,US,ads,2023-03-24 13:15:00+0000
L3408,lead3408@example.com,Unsubscribed,IN,ads,2023-09-20 03:23:00+0000
L3409,lead3409@example.com,Active,DE,referral,2023-12-26 20:18:00+0000
L3410,lead3410@example.com,Active,GB,organic,2023-07-06 19:53:00+0000
L3411,lead3411@example.com,Active,GB,event,2023-05-24 23:38:00+0000
L3412,lead3412@example.com,Active,IN,referral,2023-09-22 22:33:00+0000
L3413,lead3413@example.com,Active,US,event,2023-11-24 05:50:00+0000
L3414,lead3414@example.com,Active,US,webform,2023-01-23 21:59:00+0000
L3415,lead3415@example.com,Active,DE,event,2023-09-29 21:23:00+0000
L3416,lead3416@example.com,Active,BR,referral,2023-01-18 01:02:00+0000
L3417,lead3417@example.com,Active,JP,organic,2023-07-31 16:13:00+0000
L3418,lead3418@example.com,Active,IN,event,2023-11-27 16:42:00+0000
L3419,lead3419@example.com,Active,NG,event,2023-04-16 01:42:00+0000
L3420,lead3420@example.com,Active,DE,webform,2023-03-14 11:13:00+0000
L3421,lead3421@example.com,Active,US,organic,2023-09-22 20:37:00+0000
L3422,lead3422@example.com,Active,NG,webform,2023-11-17 09:57:00+0000
L3423,lead3423@example.com,Active,IN,webform,2023-12-23 00:25:00+0000
L3424,lead3424@example.com,Active,US,referral,2023-10-28 09:21:00+0000
L3425,lead3425@example.com,Active,IN,organic,2023-11-16 13:22:00+0000
L3426,lead3426@example.com,Unsubscribed,IN,event,2023-09-21 00:36:00+0000
L3427,lead3427@example.com,Active,JP,webform,2024-01-09 08:20:00+0000
L3428,lead3428@example.com,Active,BR,webform,2023-07-17 15:47:00+0000
L3429,lead3429@example.com,Active,BR,webform,2023-12-25 19:11:00+0000
L3430,lead3430@example.com,Unsubscribed,US,event,2023-12-27 12:26:00+0000
L3431,lead3431@example.com,Active,JP,organic,2023-07-30 18:07:00+0000
L3432,lead3432@example.com,Active,US,referral,2023-02-28 09:43:00+0000
L3433,lead3433@example.com,Active,BR,ads,2023-09-24 07:05:00+0000
L3434,lead3434@example.com,Active,NG,organic,2023-07-03 05:51:00+0000
L3435,lead3435@example.com,Unsubscribed,DE,webform,2024-01-25 03:25:00+0000
L3436,lead3436@example.com,Unsubscribed,DE,ads,2023-03-24 17:28:00+0000
L3437,lead3437@example.com,Active,US,webform,2023-06-27 08:54:00+0000
L3438,lead3438@example.com,Active,JP,webform,2023-12-11 18:23:00+0000
L3439,lead3439@example.com,Active,DE,ads,2023-01-16 23:50:00+0000
L3440,lead3440@example.com,Active,DE,referral,2023-05-10 23:02:00+0000
L3441,lead3441@example.com,Active,SE,webform,2023-12-22 05:42:00+0000
L3442,lead3442@example.com,Active,IN,event,2023-06-03 23:18:00+0000
L3443,lead3443@example.com,Active,GB,webform,2023-10-05 05:11:00+0000
L3444,lead3444@example.com,Active,SE,event,2023-05-13 16:35:00+0000
L3445,lead3445@example.com,Active,NG,event,2023-07-21 13:02:00+0000
L3446,lead3446@example.com,Active,DE,referral,2024-01-12 21:30:00+0000
L3447,lead3447@example.com,Active,IN,webform,2023-12-16 22:25:00+0000
L3448,lead3448@example.com,Active,JP,organic,2023-09-24 05:29:00+0000
L3449,lead3449@example.com,Active,GB,organic,2023-06-26 11:28:00+0000
L3450,lead3450@example.com,Active,NG,event,2023-02-24 23:56:00+0000
L3451,lead3451@example.com,Active,GB,referral,2023-06-06 22:46:00+0000
L3452,lead3452@example.com,Unsubscribed,SE,referral,2023-09-03 05:13:00+0000
L3453,lead3453@example.com,Active,NG,organic,2023-06-15 08:38:00+0000
L3454,lead3454@example.com,Unsubscribed,NG,referral,2023-08-08 17:06:00+0000
L3455,lead3455@example.com,Active,DE,organic,2023-08-13 20:42:00+0000
L3456,lead3456@example.com,Active,US,event,2023-02-13 23:56:00+0000
L3457,lead3457@example.com,Active,JP,event,2023-06-24 00:02:00+0000
L3458,lead3458@example.com,Active,JP,referral,2023-10-27 10:16:00+0000
L3459,lead3459@example.com,Active,IN,organic,2023-12-02 02:43:00+0000
L3460,lead3460@example.com,Active,SE,referral,2023-09-23 08:39:00+0000
L3461,lead3461@example.com,Active,NG,organic,2023-12-16 19:50:00+0000
L3462,lead3462@example.com,Active,IN,event,2023-08-18 03:18:00+0000
L3463,lead3463@example.com,Active,US,organic,2023-12-06 11:44:00+0000
L3464,lead3464@example.com,Active,NG,ads,2023-11-30 07:31:00+0000
L3465,lead3465@example.com,Active,IN,webform,2024-01-07 09:22:00+0000
L3466,lead3466@example.com,Active,BR,ads,2023-01-11 11:35:00+0000
L3467,lead3467@example.com,Active,IN,ads,2023-04-11 12:33:00+0000
L3468,lead3468@example.com,Active,SE,ads,2023-04-29 16:02:00+0000
L3469,lead3469@example.com,Active,US,referral,2023-11-30 12:23:00+0000
L3470,lead3470@example.com,Active,BR,ads,2023-02-26 09:27:00+0000
L3471,lead3471@example.com,Active,BR,referral,2023-08-02 19:46:00+0000
L3472,lead3472@example.com,Active,US,event,2023-01-17 16:19:00+0000
L3473,lead3473@example.com,Active,NG,event,2023-09-23 10:00:00+0000
L3474,lead3474@example.com,Unsubscribed,US,ads,2023-12-09 08:33:00+0000
L3475,lead3475@example.com,Active,GB,referral,2023-08-24 05:35:00+0000
L3476,lead3476@example.com,Active,IN,ads,2023-09-13 02:55:00+0000
L3477,lead3477@example.com,Active,BR,webform,2023-10-17 03:42:00+0000
L3478,lead3478@example.com,Active,NG,referral,2023-08-07 10:29:00+0000
L3479,lead3479@example.com,Active,US,webform,2023-02-24 12:11:00+0000
L3480,lead3480@example.com,Active,DE,organic,2023-04-21 05:54:00+0000
L3481,lead3481@example.com,Active,SE,event,2023-05-20 20:42:00+0000
L3482,lead3482@example.com,Active,JP,event,2023-06-24 01:54:00+0000
L3483,lead3483@example.com,Active,NG,referral,2023-07-28 23:30:00+0000
L3484,lead3484@example.com,Active,SE,referral,2023-12-30 07:35:00+0000
L3485,lead3485@example.com,Active,GB,referral,2023-05-08 11:50:00+0000
L3486,lead3486@example.com,Active,NG,ads,2023-06-19 15:55:00+0000
L3487,lead3487@example.com,Active,NG,webform,2023-12-12 05:58:00+0000
L3488,lead3488@example.com,Active,US,ads,2023-11-16 08:47:00+0000
L3489,lead3489@example.com,Active,NG,webform,2023-05-28 19:29:00+0000
L3490,lead3490@example.com,Active,GB,event,2023-08-21 09:24:00+0000
L3491,lead3491@example.com,Active,BR,event,2023-03-29 07:29:00+0000
L3492,lead3492@example.com,Active,DE,referral,2023-04-22 13:33:00+0000
L3493,lead3493@example.com,Active,BR,ads,2023-11-24 09:32:00+0000
L3494,lead3494@example.com,Active,IN,webform,2023-01-25 17:09:00+0000
L3495,lead3495@example.com,Active,DE,ads,2023-09-06 02:10:00+0000
L3496,lead3496@example.com,Unsubscribed,SE,organic,2024-01-28 16:14:00+0000
L3497,lead3497@example.com,Unsubscribed,SE,webform,2023-12-28 22:55:00+0000
L3498,lead3498@example.com,Active,JP,organic,2023-09-25 12:54:00+0000
L3499,lead3499@example.com,Active,NG,referral,2023-07-12 11:33:00+0000
L3500,lead3500@example.com,Active,NG,referral,2023-02-05 08:37:00+0000
L3501,lead3501@example.com,Active,JP,referral,2023-11-11 10:52:00+0000
L3502,lead3502@example.com,Active,NG,ads,2023-06-07 02:24:00+0000
L3503,lead3503@example.com,Unsubscribed,NG,webform,2023-03-15 13:44:00+0000
L3504,lead3504@example.com,Active,GB,referral,2023-04-17 02:32:00+0000
L3505,lead3505@example.com,Active,US,organic,2024-02-03 14:08:00+0000
L3506,lead3506@example.com,Active,US,ads,2024-02-05 10:37:00+0000
L3507,lead3507@example.com,Active,SE,event,2023-01-13 11:29:00+0000
L3508,lead3508@example.com,Active,US,webform,2023-10-06 15:35:00+0000
L3509,lead3509@example.com,Active,GB,event,2023-02-10 13:32:00+0000
L3510,lead3510@example.com,Unsubscribed,SE,organic,2023-05-31 20:30:00+0000
L3511,lead3511@example.com,Unsubscribed,US,webform,2023-08-06 20:23:00+0000
L3512,lead3512@example.com,Active,US,organic,2024-01-23 14:41:00+0000
L3513,lead3513@example.com,Active,SE,event,2023-11-28 08:19:00+0000
L3514,lead3514@example.com,Active,US,event,2023-06-25 15:33:00+0000
L3515,lead3515@example.com,Active,JP,webform,2023-09-11 01:37:00+0000
L3516,lead3516@example.com,Active,GB,event,2023-07-16 20:55:00+0000
L3517,lead3517@example.com,Unsubscribed,SE,organic,2023-02-06 05:40:00+0000
L3518,lead3518@example.com,Active,GB,webform,2024-02-05 20:32:00+0000
L3519,lead3519@example.com,Unsubscribed,NG,event,2023-11-19 19:01:00+0000
L3520,lead3520@example.com,Unsubscribed,DE,webform,2023-06-27 05:07:00+0000
L3521,lead3521@example.com,Active,JP,referral,2023-12-09 17:37:00+0000
L3522,lead3522@example.com,Active,GB,referral,2023-11-22 22:32:00+0000
L3523,lead3523@example.com,Unsubscribed,JP,event,2023-04-15 09:15:00+0000
L3524,lead3524@example.com,Active,DE,organic,2023-01-26 21:20:00+0000
L3525,lead3525@example.com,Active,DE,webform,2023-03-23 00:29:00+0000
L3526,lead3526@example.com,Active,NG,referral,2023-03-28 18:55:00+0000
L3527,lead3527@example.com,Active,IN,webform,2024-01-19 19:16:00+0000
L3528,lead3528@example.com,Active,DE,webform,2023-01-25 22:00:00+0000
L3529,lead3529@example.com,Active,NG,ads,2023-03-18 08:56:00+0000
L3530,lead3530@example.com,Active,NG,event,2023-06-15 13:14:00+0000
L3531,lead3531@example.com,Active,BR,referral,2023-05-27 11:32:00+0000
